"Date","Year","Month","MonYr","Site","Station","Sample_num","OysterID","SampleEventID","ShellHeight","SH_Bin","M_F","Sex","ReproStage","Parasite","BadSlide","Comments","DataStatus"
2020-12-02,"2020","Dec",Dec 2020,"LXN","0244","12","LXND2012-12","LXCOLL_20201202_1_0244_1",56.53,"(55,60]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-12-02,"2020","Dec",Dec 2020,"LXN","0244","13","LXND2012-13","LXCOLL_20201202_1_0244_1",47.27,"(45,50]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-12-02,"2020","Dec",Dec 2020,"LXN","0244","14","LXND2012-14","LXCOLL_20201202_1_0244_1",48,"(45,50]","No","M","3","No","N","OldStage=Z;","Proofed"
2020-12-02,"2020","Dec",Dec 2020,"LXN","0244","15","LXND2012-15","LXCOLL_20201202_1_0244_1",52.78,"(50,55]","No","F","3","No","N","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0242","01","LXND2101-01","LXCOLL_20210105_1_0242_1",45.66,"(45,50]","No","Z","4","No","Y","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0242","02","LXND2101-02","LXCOLL_20210105_1_0242_1",59.39,"(55,60]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0242","03","LXND2101-03","LXCOLL_20210105_1_0242_1",49.61,"(45,50]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0242","04","LXND2101-04","LXCOLL_20210105_1_0242_1",67.83,"(65,70]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0242","05","LXND2101-05","LXCOLL_20210105_1_0242_1",43.07,"(40,45]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0243","06","LXND2101-06","LXCOLL_20210105_1_0243_1",68.89,"(65,70]","No","Z","4","No","Y","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0243","07","LXND2101-07","LXCOLL_20210105_1_0243_1",66.08,"(65,70]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0243","08","LXND2101-08","LXCOLL_20210105_1_0243_1",53.11,"(50,55]","No","Z","4","No","Y","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0243","09","LXND2101-09","LXCOLL_20210105_1_0243_1",70.58,"(70,75]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0243","10","LXND2101-10","LXCOLL_20210105_1_0243_1",58.43,"(55,60]","No","Z","Z","No","Y","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0244","11","LXND2101-11","LXCOLL_20210105_1_0244_1",56.22,"(55,60]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0244","12","LXND2101-12","LXCOLL_20210105_1_0244_1",72.06,"(70,75]","No","Z","Z","No","Y","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0244","13","LXND2101-13","LXCOLL_20210105_1_0244_1",61.98,"(60,65]","No","Z","Z","No","Y","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0244","14","LXND2101-14","LXCOLL_20210105_1_0244_1",49.82,"(45,50]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-01-05,"2021","Jan",Jan 2021,"LXN","0244","15","LXND2101-15","LXCOLL_20210105_1_0244_1",51.18,"(50,55]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0242","01","LXND2102-01","LXCOLL_20210203_1_0242_1",53.13,"(50,55]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0242","02","LXND2102-02","LXCOLL_20210203_1_0242_1",58.34,"(55,60]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0242","03","LXND2102-03","LXCOLL_20210203_1_0242_1",43.85,"(40,45]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0242","04","LXND2102-04","LXCOLL_20210203_1_0242_1",44.34,"(40,45]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0242","05","LXND2102-05","LXCOLL_20210203_1_0242_1",52.43,"(50,55]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0243","06","LXND2102-06","LXCOLL_20210203_1_0243_1",51.24,"(50,55]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0243","07","LXND2102-07","LXCOLL_20210203_1_0243_1",73.96,"(70,75]","No","F","1","Yes","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0243","08","LXND2102-08","LXCOLL_20210203_1_0243_1",73.65,"(70,75]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0243","09","LXND2102-09","LXCOLL_20210203_1_0243_1",56.76,"(55,60]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0243","10","LXND2102-10","LXCOLL_20210203_1_0243_1",44.35,"(40,45]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0244","11","LXND2102-11","LXCOLL_20210203_1_0244_1",38.91,"(35,40]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0244","12","LXND2102-12","LXCOLL_20210203_1_0244_1",61.28,"(60,65]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0244","13","LXND2102-13","LXCOLL_20210203_1_0244_1",40.9,"(40,45]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0244","14","LXND2102-14","LXCOLL_20210203_1_0244_1",60.9,"(60,65]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-02-03,"2021","Feb",Feb 2021,"LXN","0244","15","LXND2102-15","LXCOLL_20210203_1_0244_1",51.37,"(50,55]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0242","01","LXND2103-01","LXCOLL_20210303_1_0242_1",52.34,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0242","02","LXND2103-02","LXCOLL_20210303_1_0242_1",44.37,"(40,45]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0242","03","LXND2103-03","LXCOLL_20210303_1_0242_1",49.53,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0242","04","LXND2103-04","LXCOLL_20210303_1_0242_1",60.78,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0242","05","LXND2103-05","LXCOLL_20210303_1_0242_1",48.65,"(45,50]","No","M","2","Yes","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0243","06","LXND2103-06","LXCOLL_20210303_1_0243_1",52.22,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0243","07","LXND2103-07","LXCOLL_20210303_1_0243_1",57.61,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0243","08","LXND2103-08","LXCOLL_20210303_1_0243_1",53.54,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0243","09","LXND2103-09","LXCOLL_20210303_1_0243_1",56,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0243","10","LXND2103-10","LXCOLL_20210303_1_0243_1",43.91,"(40,45]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0244","11","LXND2103-11","LXCOLL_20210303_1_0244_1",45.87,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0244","12","LXND2103-12","LXCOLL_20210303_1_0244_1",46.87,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0244","13","LXND2103-13","LXCOLL_20210303_1_0244_1",55.01,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0244","14","LXND2103-14","LXCOLL_20210303_1_0244_1",53.67,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-03-03,"2021","Mar",Mar 2021,"LXN","0244","15","LXND2103-15","LXCOLL_20210303_1_0244_1",60.96,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0242","01","LXND2104-01","LXCOLL_20210406_1_0242_1",79.21,"(75,80]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0242","02","LXND2104-02","LXCOLL_20210406_1_0242_1",42.53,"(40,45]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0242","03","LXND2104-03","LXCOLL_20210406_1_0242_1",55.49,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0242","04","LXND2104-04","LXCOLL_20210406_1_0242_1",84.5,"(80,85]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0242","05","LXND2104-05","LXCOLL_20210406_1_0242_1",44.68,"(40,45]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0243","06","LXND2104-06","LXCOLL_20210406_1_0243_1",34.42,"(30,35]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0243","07","LXND2104-07","LXCOLL_20210406_1_0243_1",48.03,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0243","08","LXND2104-08","LXCOLL_20210406_1_0243_1",46.24,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0243","09","LXND2104-09","LXCOLL_20210406_1_0243_1",38.55,"(35,40]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0243","10","LXND2104-10","LXCOLL_20210406_1_0243_1",60.17,"(60,65]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0244","11","LXND2104-11","LXCOLL_20210406_1_0244_1",56.95,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0244","12","LXND2104-12","LXCOLL_20210406_1_0244_1",51.39,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0244","13","LXND2104-13","LXCOLL_20210406_1_0244_1",54.03,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0244","14","LXND2104-14","LXCOLL_20210406_1_0244_1",46.63,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-04-06,"2021","Apr",Apr 2021,"LXN","0244","15","LXND2104-15","LXCOLL_20210406_1_0244_1",42.01,"(40,45]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0242","01","LXND2105-01","LXCOLL_20210504_1_0242_1",55.85,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0242","02","LXND2105-02","LXCOLL_20210504_1_0242_1",50.61,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0242","03","LXND2105-03","LXCOLL_20210504_1_0242_1",54.08,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0242","04","LXND2105-04","LXCOLL_20210504_1_0242_1",46.04,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0242","05","LXND2105-05","LXCOLL_20210504_1_0242_1",68.51,"(65,70]","No","F","Z","Buceph","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0243","06","LXND2105-06","LXCOLL_20210504_1_0243_1",62.56,"(60,65]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0243","07","LXND2105-07","LXCOLL_20210504_1_0243_1",60.18,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0243","08","LXND2105-08","LXCOLL_20210504_1_0243_1",50.68,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0243","09","LXND2105-09","LXCOLL_20210504_1_0243_1",49.43,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0243","10","LXND2105-10","LXCOLL_20210504_1_0243_1",49.57,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0244","11","LXND2105-11","LXCOLL_20210504_1_0244_1",68.07,"(65,70]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0244","12","LXND2105-12","LXCOLL_20210504_1_0244_1",42.68,"(40,45]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0244","13","LXND2105-13","LXCOLL_20210504_1_0244_1",45.62,"(45,50]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0244","14","LXND2105-14","LXCOLL_20210504_1_0244_1",56.59,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-05-04,"2021","May",May 2021,"LXN","0244","15","LXND2105-15","LXCOLL_20210504_1_0244_1",41.31,"(40,45]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0242","01","LXND2106-01","LXCOLL_20210607_1_0242_1",60.2,"(60,65]","No","F","2","Yes","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0242","02","LXND2106-02","LXCOLL_20210607_1_0242_1",57.22,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0242","03","LXND2106-03","LXCOLL_20210607_1_0242_1",55.84,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0242","04","LXND2106-04","LXCOLL_20210607_1_0242_1",54,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0242","05","LXND2106-05","LXCOLL_20210607_1_0242_1",48.09,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0243","06","LXND2106-06","LXCOLL_20210607_1_0243_1",53.73,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0243","07","LXND2106-07","LXCOLL_20210607_1_0243_1",63.75,"(60,65]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0243","08","LXND2106-08","LXCOLL_20210607_1_0243_1",60.97,"(60,65]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0243","09","LXND2106-09","LXCOLL_20210607_1_0243_1",47.04,"(45,50]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0243","10","LXND2106-10","LXCOLL_20210607_1_0243_1",51.16,"(50,55]","No","Z","Z","Buceph","Y","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0244","11","LXND2106-11","LXCOLL_20210607_1_0244_1",66.31,"(65,70]","No","F","2","Yes","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0244","12","LXND2106-12","LXCOLL_20210607_1_0244_1",54.23,"(50,55]","No","F","3","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0244","13","LXND2106-13","LXCOLL_20210607_1_0244_1",57.89,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0244","14","LXND2106-14","LXCOLL_20210607_1_0244_1",48.02,"(45,50]","No","F","1","Yes","N","OldStage=Z;","Proofed"
2021-06-07,"2021","Jun",Jun 2021,"LXN","0244","15","LXND2106-15","LXCOLL_20210607_1_0244_1",54.05,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0242","01","LXND2107-01","LXCOLL_20210712_1_0242_1",68.48,"(65,70]","No","F","1","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0242","02","LXND2107-02","LXCOLL_20210712_1_0242_1",51.19,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0242","03","LXND2107-03","LXCOLL_20210712_1_0242_1",48.77,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0242","04","LXND2107-04","LXCOLL_20210712_1_0242_1",53.29,"(50,55]","No","F","3","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0242","05","LXND2107-05","LXCOLL_20210712_1_0242_1",68.25,"(65,70]","No","F","3","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0243","06","LXND2107-06","LXCOLL_20210712_1_0243_1",56.74,"(55,60]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0243","07","LXND2107-07","LXCOLL_20210712_1_0243_1",55.36,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0243","08","LXND2107-08","LXCOLL_20210712_1_0243_1",51.38,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0243","09","LXND2107-09","LXCOLL_20210712_1_0243_1",50.4,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0243","10","LXND2107-10","LXCOLL_20210712_1_0243_1",80.83,"(80,85]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0244","11","LXND2107-11","LXCOLL_20210712_1_0244_1",49.84,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0244","12","LXND2107-12","LXCOLL_20210712_1_0244_1",52.02,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0244","13","LXND2107-13","LXCOLL_20210712_1_0244_1",57.85,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0244","14","LXND2107-14","LXCOLL_20210712_1_0244_1",47.04,"(45,50]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-07-12,"2021","Jul",Jul 2021,"LXN","0244","15","LXND2107-15","LXCOLL_20210712_1_0244_1",63.35,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0242","01","LXND2108-01","LXCOLL_20210803_1_0242_1",51.16,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0242","02","LXND2108-02","LXCOLL_20210803_1_0242_1",57.73,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0242","03","LXND2108-03","LXCOLL_20210803_1_0242_1",53.75,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0242","04","LXND2108-04","LXCOLL_20210803_1_0242_1",59.54,"(55,60]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0242","05","LXND2108-05","LXCOLL_20210803_1_0242_1",69.15,"(65,70]","No","Z","4","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0243","06","LXND2108-06","LXCOLL_20210803_1_0243_1",64.42,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0243","07","LXND2108-07","LXCOLL_20210803_1_0243_1",52.01,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0243","08","LXND2108-08","LXCOLL_20210803_1_0243_1",58.82,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0243","09","LXND2108-09","LXCOLL_20210803_1_0243_1",72.31,"(70,75]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0243","10","LXND2108-10","LXCOLL_20210803_1_0243_1",57.35,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0244","11","LXND2108-11","LXCOLL_20210803_1_0244_1",60.7,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0244","12","LXND2108-12","LXCOLL_20210803_1_0244_1",54.48,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0244","13","LXND2108-13","LXCOLL_20210803_1_0244_1",53.16,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0244","14","LXND2108-14","LXCOLL_20210803_1_0244_1",53.85,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-08-03,"2021","Aug",Aug 2021,"LXN","0244","15","LXND2108-15","LXCOLL_20210803_1_0244_1",52.8,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0242","01","LXND2109-01","LXCOLL_20210909_1_0242_1",53.5,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0242","02","LXND2109-02","LXCOLL_20210909_1_0242_1",40.69,"(40,45]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0242","03","LXND2109-03","LXCOLL_20210909_1_0242_1",41.06,"(40,45]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0242","04","LXND2109-04","LXCOLL_20210909_1_0242_1",43.81,"(40,45]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0242","05","LXND2109-05","LXCOLL_20210909_1_0242_1",46.91,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0243","06","LXND2109-06","LXCOLL_20210909_1_0243_1",57.02,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0243","07","LXND2109-07","LXCOLL_20210909_1_0243_1",66,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0243","08","LXND2109-08","LXCOLL_20210909_1_0243_1",59.48,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0243","09","LXND2109-09","LXCOLL_20210909_1_0243_1",45.45,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0243","10","LXND2109-10","LXCOLL_20210909_1_0243_1",52.41,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0244","11","LXND2109-11","LXCOLL_20210909_1_0244_1",52.39,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0244","12","LXND2109-12","LXCOLL_20210909_1_0244_1",71.1,"(70,75]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0244","13","LXND2109-13","LXCOLL_20210909_1_0244_1",49.36,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0244","14","LXND2109-14","LXCOLL_20210909_1_0244_1",51.18,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-09-09,"2021","Sep",Sep 2021,"LXN","0244","15","LXND2109-15","LXCOLL_20210909_1_0244_1",67.7,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-10-05,"2021","Oct",Oct 2021,"LXN","0242","01","LXND2110-01","LXCOLL_20211005_1_0242_1",58.66,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-10-05,"2021","Oct",Oct 2021,"LXN","0242","02","LXND2110-02","LXCOLL_20211005_1_0242_1",57.29,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-10-05,"2021","Oct",Oct 2021,"LXN","0242","03","LXND2110-03","LXCOLL_20211005_1_0242_1",50.26,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-10-05,"2021","Oct",Oct 2021,"LXN","0242","04","LXND2110-04","LXCOLL_20211005_1_0242_1",54.1,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-10-05,"2021","Oct",Oct 2021,"LXN","0242","05","LXND2110-05","LXCOLL_20211005_1_0242_1",42.21,"(40,45]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-10-05,"2021","Oct",Oct 2021,"LXN","0243","06","LXND2110-06","LXCOLL_20211005_1_0243_1",66.98,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2021-10-05,"2021","Oct",Oct 2021,"LXN","0243","07","LXND2110-07","LXCOLL_20211005_1_0243_1",61.37,"(60,65]","No","M","2","No","N","OldStage=Z;","Proofed"
2021-10-05,"2021","Oct",Oct 2021,"LXN","0243","08","LXND2110-08","LXCOLL_20211005_1_0243_1",51.55,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
